highlight,title,author,note,location
"In this verse the teacher defines the effulgent nature of the Soul, whose light is pure like a flame without smoke. He also answers the question put by Nachiketas as to what happens",The Upanishads,Maharishi Veda Vyasa and Swami Paramananda,"uploaded,uploaded,uploaded",465.0
"The Being who remains awake while all sleep, who grants all desires, That is pure, That is Brahman, That alone is said to be immortal. On That all the worlds rest. None goes beyond That. This verily is That. IX",The Upanishads,Maharishi Veda Vyasa and Swami Paramananda,"uploaded,uploaded,uploaded",485.0
"The Supreme, being formless, cannot be discerned by the senses, hence all knowledge of Him must be acquired by the subtler faculties of heart, intellect and mind, which are developed only through the purifying practice of meditation. X When the five organs of perception become still, together with the mind, and the intellect ceases to be active: that is called the highest",The Upanishads,Maharishi Veda Vyasa and Swami Paramananda,"uploaded,uploaded,uploaded",528.0
"When all desires dwelling in the heart cease, then the mortal becomes immortal and attains Brahman here. XV When all the ties of the heart are cut asunder here, then the mortal becomes immortal. Such is the teaching. XVI",The Upanishads,Maharishi Veda Vyasa and Swami Paramananda,"uploaded,uploaded,uploaded",543.0
"There are a hundred and one nerves of the heart. One of them penetrates the centre of the head. Going upward through it, one attains immortality. The other (hundred nerve-courses) lead, in departing, to different worlds.",The Upanishads,Maharishi Veda Vyasa and Swami Paramananda,"uploaded,uploaded,uploaded",544.0
"May my limbs, speech, Prana (life-force), sight, hearing, strength and all my senses, gain in vigor. All is the Brahman (Supreme Lord) of the Upanishads. May I never deny the Brahman. May the Brahman never deny me. May there be no denial of the Brahman. May there be no separation from the Brahman. May all the virtues declared in the sacred Upanishads be manifest in me, who am devoted to the Atman (Higher Self). May they be manifest in me.",The Upanishads,Maharishi Veda Vyasa and Swami Paramananda,"uploaded,uploaded,uploaded",561.0
"An ordinary man hears, sees, thinks, but he is satisfied to know only as much as can be known through the senses; he does not analyze and try to find that which stands behind the ear or eye or mind. He is completely identified with his external nature. His conception does not go beyond the little circle of his bodily life,",The Upanishads,Maharishi Veda Vyasa and Swami Paramananda,"uploaded,uploaded,uploaded",572.0
"If thou thinkest ""I know It well,"" then it is certain that thou knowest but little of the Brahman (Absolute Truth), or in what form He (resideth) in the Devas (minor aspects of Deity). Therefore I think that what thou thinkest to be known is still to be sought",The Upanishads,Maharishi Veda Vyasa and Swami Paramananda,"uploaded,uploaded,uploaded",597.0
"He who thinks he knows It not, knows It. He who thinks he knows It, knows It not. The true knowers think they can never know It (because of Its infinitude), while the ignorant think they know It. By this text the teacher confirms the idea that Brahman is unthinkable, because unconditioned. Therefore he says: He who considers It beyond thought, beyond sense-perception,",The Upanishads,Maharishi Veda Vyasa and Swami Paramananda,"uploaded,uploaded,uploaded",618.0
"Brahman here does not mean a personal Deity. There is a Brahma, the first person of the Hindu Trinity; but Brahman is the Absolute, the One without a second, the essence of all. There are different names and forms which represent certain personal aspects of Divinity, such as Brahma the Creator, Vishnu the Preserver and Siva the Transformer; but no one of these can fully represent the Whole. Brahman is the vast",The Upanishads,Maharishi Veda Vyasa and Swami Paramananda,"uploaded,uploaded,uploaded",637.0
"The Absolute is declared to be unknowable and unthinkable, but He assumes deified personal aspects to make Himself known to His devotees. Thus Uma, daughter of the Himalaya, represents that personal aspect as the offspring of the Infinite",The Upanishads,Maharishi Veda Vyasa and Swami Paramananda,"uploaded,uploaded,uploaded",656.0
"Only by the mind can the seeker after knowledge approach Brahman, whose nature in glory and speed has been described as like unto a flash of lightning. Mind alone can picture the indescribable Brahman; and mind alone, being swift in its nature, can follow Him. It is through the help of this mind that we can think and meditate on Brahman; and when by constant thought of Him the mind becomes purified, then like a polished mirror it can reflect His Divine Glory.",The Upanishads,Maharishi Veda Vyasa and Swami Paramananda,"uploaded,uploaded,uploaded",673.0
The Tao that can be described is not the enduring and unchanging Tao. The name that can be named is not the enduring and unchanging name.,Lao Tzu : Tao Te Ching : A Book About the Way and the Power of the Way,Lao Tzu,"uploaded,uploaded,uploaded",75.0
"Always without desire we must be found, If its deep mystery we would sound; But if desire always within us be, Its outer fringe is all that we shall see.",Lao Tzu : Tao Te Ching : A Book About the Way and the Power of the Way,Lao Tzu,"uploaded,uploaded,uploaded",78.0
"I will take no trouble about it, and the people will of themselves become rich; I will manifest no ambition, and the people will of themselves attain to the primitive simplicity.'",Lao Tzu : Tao Te Ching : A Book About the Way and the Power of the Way,Lao Tzu,"uploaded,uploaded,uploaded",534.0
"subsisted for a long time.   Therefore the sage is (like) a square which cuts no one (with its angles); (like) a corner which injures no one (with its sharpness). He is straightforward, but allows himself no license; he is bright, but does not dazzle.",Lao Tzu : Tao Te Ching : A Book About the Way and the Power of the Way,Lao Tzu,"uploaded,uploaded,uploaded",543.0
"(It is the way of the Tao) to act without (thinking of) acting; to conduct affairs without (feeling the) trouble of them; to taste without discerning any flavour; to consider what is small as great, and a few as many; and to recompense injury with kindness.   (The master of it) anticipates things that are difficult while they are easy, and does things that would become great while they are small.",Lao Tzu : Tao Te Ching : A Book About the Way and the Power of the Way,Lao Tzu,"uploaded,uploaded,uploaded",578.0
"He who lightly promises is sure to keep but little faith; he who is continually thinking things easy is sure to find them difficult. Therefore the sage sees difficulty even in what seems easy, and so never has any difficulties.",Lao Tzu : Tao Te Ching : A Book About the Way and the Power of the Way,Lao Tzu,"uploaded,uploaded,uploaded",585.0
"But I have three precious things which I prize and hold fast. The first is gentleness; the second is economy; and the third is shrinking from taking precedence of others.   With that gentleness I can be bold; with that economy I can be liberal; shrinking from taking precedence of others, I can become a vessel of the highest honour. Now-a-days they give up gentleness and are all for being",Lao Tzu : Tao Te Ching : A Book About the Way and the Power of the Way,Lao Tzu,"uploaded,uploaded,uploaded",616.0
"My words are very easy to know, and very easy to practise; but there is no one in the world who is able to know and able to practise them.   There is an originating and all-comprehending (principle) in my words,",Lao Tzu : Tao Te Ching : A Book About the Way and the Power of the Way,Lao Tzu,"uploaded,uploaded,uploaded",637.0
